神仙,33
针线,33
平儿忙,33
背后,33
理会,33
行礼,33
前来,33
这才,33
写道,33
着实,33
薛蟠道,33
好事,33
海棠,33
没趣,33
老娘,33
早些,33
打算,32
登时,32
彼时,32
办事,32
答道,32
一根,32
荣国府,32
纳闷,32
后悔,32
士隐,32
故事,32
奇怪,32
几句话,32
婆婆,32
两三个,32
不忍,32
向宝玉,32
一同,32
早有,32
后门,32
一味,32
头发,32
一副,32
辜负,32
张罗,31
二叔,31
日后,31
正值,31
山石,31
现成,31
日夜,31
李贵,31
要说,31
随便,31
好不好,31
女婿,31
暗暗,31
前头,31
夜里,31
一发,31
二位,31
上夜,31
你好,31
进城,31
一路,31
一枝,31
椅子,31
辛苦,31
桌子,31
呆呆,31
往日,31
没人,31
那年,31
快快,31
脾气,30
庙里,30
贾蔷,30
讲究,30
之声,30
信儿,30
宝丫头,30
没法,30
荷包,30
等语,30
一瞧,30
贾家,30
一片,30
知县,30
接过,30
拦住,30
惊动,30
后头,30
屋内,30
回过,30
大门,30
相见,30
大哥,30
脸面,30
微微,30
题目,30
周瑞,30
明知,30
一心,30
只求,30
安静,30
留神,30
门子,30
多早晚,30
想必,30
下面,30
院中,30
小红,29
一月,29
饭后,29
桂花,29
意欲,29
没脸,29
知是,29
一直,29
顽话,29
令人,29
终久,29
箱子,29
尤氏笑,29
管事,29
不足,29
桃花,29
痛哭,29
细看,29
打扮,29
点点头,29
悄悄,29
满面,29
不顾,29
几两,29
人物,29
烦恼,29
点子,29
转过,29
那府,29
惜春道,29
孙子,29
何等,29
那位,29
十个,29
去取,29
饮食,29
娘儿们,28
要死,28
无话,28
劝解,28
此刻,28
一家子,28
理论,28
红玉,28
心上,28
姐妹,28
好人,28
袭人忙,28
有时,28
恍惚,28
兴头,28
宁国府,28
我且,28
口内,28
得意,28
宁府,28
他些,28
两处,28
二两,28
我家,28
人口,28
之中,28
薛宝钗,28
元妃,28
心想,28
薛家,28
可不,28
之心,28
算是,28
老婆,28
一两,28
难为,28
心内,28
问起,28
想想,27
甄家,27
无不,27
女尼,27
朋友,27
秋桐,27
一个月,27
两口,27
贾政又,27
果见,27
世人,27
由不得,27
一手,27
形容,27
同着,27
忙命,27
问宝玉,27
央告,27
李十儿,27
嬷嬷,27
剩下,27
彩屏,27
清楚,27
若论,27
取乐,27
亲事,27
贾政笑,27
百般,27
男女,27
调唆,27
旨意,27
当铺,27
往外,27
想不到,27
外边,27
上前,27
大喜,27
止住,27
无法,27
该死,27
手中,27
子们,27
王善保,26
好笑,26
议论,26
更觉,26
人道,26
无可,26
打扫,26
汗巾,26
闷闷,26
金银,26
姥姥,26
诸人,26
烟道,26
有话,26
智能,26
张华,26
吵嚷,26
眼前,26
坐坐,26
几件,26
你老,26
分明,26
含笑,26
姑爷,26
娶亲,26
炕沿,26
管家,26
走上,26
之外,26
匣子,26
深知,26
东边,26
五更,26
摇头,26
方子,26
一对,26
我作,26
两家,25
一段,25
原该,25
那人道,25
一家,25
一大,25
胭脂,25
对联,25
哭道,25
早饭,25
混说,25
不容,25
半晌,25
凤姐姐,25
说不出来,25
盒子,25
打着,25
伙计,25
往后,25
出事,25
主人,25
人才,25
自幼,25
我见,25
欺负,25
贾芸道,25
撒谎,25
含泪,25
恩典,25
生事,25
记挂着,25
放着,25
夜间,25
寂寞,25
柳湘莲,25
一只,25
扎挣,25
顽耍,24
安心,24
并未,24
不大好,24
彩霞,24
不说,24
聪明,24
方知,24
王太医,24
张道士,24
府上,24
省亲,24
路上,24
收着,24
进园,24
此处,24
娘儿,24
十二,24
不妥,24
院子,24
房屋,24
回避,24
着手,24
王仁,24
懂得,24
玻璃,24
大笑,24
儿女,24
一遭,24
等物,24
虽是,24
不去,24
一本,24
几样,24
怎么着,24
可笑,24
顽意儿,24
房内,24
张家,24
按着,24
皇上,23
人们,23
丢开,23
舅母,23
垂手,23
珍珠,23
倪二,23
无益,23
省事,23
妙玉道,23
几处,23
问是,23
出气,23
子弟,23
自觉,23
正自,23
身体,23
一宿,23
心肠,23
教训,23
闻得,23
小人,23
两声,23
留心,23
怕人,23
一说,23
雀儿,23
清净,23
不堪,23
体统,23
疑心,23
希罕,23
直到,23
走走,23
一群,23
说闲话,23
论理,23
见面,23
平安,23
家务,23
东府里,23
标致,23
孝顺,23
