脾气,30
为什么不,30
悄悄,30
最是,30
花了,30
饭后,30
说得,30
拉住,30
大事,30
准了,30
月钱,30
留心,30
拣了,30
因而,30
瞧着,30
派了,30
凭他,30
这边,30
却又,30
伶俐,30
而来,30
赏了,30
箱子,30
何苦,30
的日子,30
以为,30
这不是,30
等物,30
桌子,30
一跳,30
也曾,30
有几个,30
相见,30
这边来,30
急得,30
珍大爷,30
去后,30
一百,30
睡着了,30
荷包,30
们的,29
拉他,29
直到,29
孝敬,29
敢说,29
尽了,29
院门,29
那人,29
还好,29
院内,29
人都,29
的样子,29
厨房,29
榻上,29
找他,29
疼他,29
痛哭,29
左右,29
向他,29
便把,29
其中,29
端了,29
瞧他,29
帖儿,29
终久,29
见是,29
犹未,29
两边,29
更觉,29
一杯,29
急了,29
说笑,29
今见,29
桃花,29
笑说道,29
正值,29
在里头,28
一枝,28
也不必,28
待他,28
头里,28
终是,28
才刚,28
本是,28
岂有,28
听如此说,28
就要,28
此刻,28
劝解,28
半晌,28
三个,28
误了,28
没的,28
恼了,28
进京,28
失了,28
住的,28
肚子,28
处来,28
何不,28
果见,28
形容,28
我又,28
手内,28
脸面,28
交与,28
取笑,28
皆不,28
连我,28
我来,28
男女,28
由不得,28
议论,28
猜着,28
混帐,28
斟了,28
的安,28
吓了一跳,28
深知,28
故事,28
告辞,28
后悔,28
上的,28
即忙,28
李十儿,27
太爷,27
旨意,27
意欲,27
成了,27
方子,27
两三,27
更有,27
一把,27
往后,27
我和,27
姑奶奶,27
古怪,27
只求,27
拿我,27
四十,27
不语,27
亏你,27
自为,27
舅母,27
这可,27
日一早,27
不同,27
烧了,27
小蹄子,27
躺在,27
给他们,27
与你,27
笑问道,27
原该,27
惯了,27
取乐,27
乱嚷,27
美人,27
到这,27
上下,27
那样,27
荣国府,27
天气,27
人的,27
央告,27
他来,27
警幻,27
点点头儿,27
之间,27
一半,27
后头,27
自是,27
两个字,27
到那,27
终身,27
来请,27
我替你,27
回家去,27
何等,27
转身,27
田地,27
是你,27
从来,27
有几,27
第三,27
手帕子,27
眼里,27
理会,27
咳嗽,27
纳闷,27
方回,26
含笑,26
买的,26
园门,26
头上,26
十六,26
住在,26
话来,26
看戏,26
岁的,26
前头,26
几次,26
往前,26
果真,26
后日,26
也算,26
怪道,26
一发,26
窗外,26
素昔,26
的意思,26
让坐,26
往外,26
摇头,26
不言语,26
送至,26
寂寞,26
说明,26
吵嚷,26
管家,26
匣子,26
竟有,26
娘儿们,26
不大好,26
至于,26
先前,26
跑来,26
来说,26
造次,26
娶亲,26
不忍,26
笑嘻嘻的,26
及至,26
那人道,26
因他,26
兴头,26
又说道,26
外间,26
一并,26
天地,25
门外,25
几两银子,25
派人,25
回房,25
见识,25
弄出,25
雀儿,25
芙蓉,25
早起,25
自幼,25
含泪,25
这些东西,25
写的,25
也便,25
分明,25
那里来的,25
买了,25
大哭起来,25
东边,25
贾珍等,25
主人,25
多早晚,25
拦住,25
七八,25
就好,25
就知道了,25
园子里,25
改了,25
若论,25
你且,25
皆有,25
人去,25
在外间,25
李氏,25
管事的,25
故此,25
留神,25
贾赦贾政,25
薛家,25
几件,25
珍大,25
比我,25
撒谎,25
铁槛寺,25
对联,25
把个,25
至此,25
小燕,25
盒子,25
送他,25
忙上来,25
转过,25
惊动,25
前来,25
胭脂,25
安心,25
此处,25
一会,25
顽耍,25
夜间,25
吃药,25
看来,25
一片,25
拿起,25
推他,25
的很,25
螃蟹,25
下人,25
便往,25
我看,25
记挂着,25
了一会,25
柳湘莲,25
彩霞,24
说我,24
便有,24
走的,24
几乎,24
比先,24
按着,24
顽意儿,24
你若,24
八九,24
来往,24
的心事,24
李贵,24
再来,24
女人,24
不知是,24
安慰,24
宁国府,24
每每,24
不好意思,24
张道士,24
使了,24
生得,24
念佛,24
这几天,24
忙的,24
家里的,24
我告诉你,24
翠墨,24
金银,24
你先,24
既如此,24
跟我,24
小丫头们,24
的事情,24
自有,24
懂得,24
男子,24
便又,24
歇着,24
王太医,24
疑心,24
抱着,24
待我,24
断不,24
不该,24
贾芸道,24
若要,24
怕人,24
们都,24
要走,24
为何,24
并未,24
胡乱,24
贾芹,24
贾妃,24
听他,24
金桂的,24
大红,24
反不,24
山石,24
既这么,24
喝命,24
干的,24
四姑娘,24
一口,24
掌不住,24
日后,23
醉了,23
给人,23
哄我,23
皇上,23
之类,23
标致,23
百般,23
道理,23
的好处,23
打发人去,23
再不,23
一个小,23
为我,23
头的,23
论理,23
没法,23
笑话,23
形景,23
不懂,23
分派,23
再去,23
要去,23
拌嘴,23
经过,23
贾府,23
眼前,23
散去,23
也是有的,23
以及,23
止住,23
孝顺,23
风声,23
被人,23
乏了,23
的生日,23
希罕,23
教训,23
你既,23
不拘,23
在此,23
禁不住,23
比他,23
大夫来,23
归坐,23
几处,23
张家,23
性情,23
就在,23
我先,23
早些,23
你快,23
垂手,23
的呢,23
疼的,23
同他,23
不去,23
快去,23
贾赦等,23
薛宝钗,23
打死,23
捧了,23
要紧的,23
忙起身,23
因向,23
携了,23
请他,23
很好,23
就说,23
这么个,23
啐道,23
清净,23
坐坐,23
几个钱,23
马道婆,23
乐得,23
那边的,23
一想,23
此事,23
不尽,22
